unit,photo_filename,election_method,monaCd,name,photo_url,gender,unitCd,rownum,party,election_count,region,committees
제22대,백선희.jpg,,,백선희,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/446b8aed67c64e6097539b99b0eb97a7.jpg,,100022,,조국혁신당,,,
제22대,백승아.png,,,백승아,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/82158c1c40eb4ce49cdcac02d8768457.png,,100022,,더불어민주당,,,
제22대,백종헌.jpg,,,백종헌,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/335e79371cec41a7991431788b9fead9.jpg,,100022,,국민의힘,,,
제22대,백혜련.jpg,,,백혜련,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/968e99ee8f8b4b6e9d4ce7eb16a92864.jpg,,100022,,더불어민주당,,,
제22대,복기왕.png,,,복기왕,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/3ac9053137f440a69ea0aa559fa65933.png,,100022,,더불어민주당,,,
제22대,부승찬.jpg,,,부승찬,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/cad33fb09aa749e7961c0f67a6c6bbb9.jpg,,100022,,더불어민주당,,,
제22대,서명옥.jpg,,,서명옥,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/6dce07c39f264381aeba58b69c846cd0.jpg,,100022,,국민의힘,,,
제22대,서미화.jpg,,,서미화,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/0694f551f21c40b2a4bbccd2e90ce40c.jpg,,100022,,더불어민주당,,,
제22대,서범수.jpg,,,서범수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/dc9bc21d63ef4cd5968a27eadd34e0f6.jpg,,100022,,국민의힘,,,
제22대,서삼석.jpg,,,서삼석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/3733addd041f4802ade12300546171b1.jpg,,100022,,더불어민주당,,,
제22대,서영교.jpg,,,서영교,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c061e90cf359465fa1408c443a4a7857.jpg,,100022,,더불어민주당,,,
제22대,서영석.jpg,,,서영석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/bdf94a0756144b4a9ff6e71eb8bed16e.jpg,,100022,,더불어민주당,,,
제22대,서왕진.jpg,,,서왕진,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/e1f391e91c644541ab6208a90e78daaa.jpg,,100022,,조국혁신당,,,
제22대,서일준.jpg,,,서일준,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/fcbf1b4b1aa24151a28e85b4d190291c.jpg,,100022,,국민의힘,,,
제22대,서지영.png,,,서지영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a7e0edac99dd4fb89cbbc8bec657f222.png,,100022,,국민의힘,,,
제22대,서천호.jpg,,,서천호,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/45d0d0758d9b4e1e8e2b86434770e2fc.jpg,,100022,,국민의힘,,,
제22대,성일종.jpg,,,성일종,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/8ac7d150f3434b12a31e2d441beea36c.jpg,,100022,,국민의힘,,,
제22대,소병훈.jpg,,,소병훈,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a8512c3a87fe463c9d063ecb7a34680c.jpg,,100022,,더불어민주당,,,
제22대,손명수.jpg,,,손명수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/10ede2449d5f4572a8c4e95dead683fd.jpg,,100022,,더불어민주당,,,
제22대,손솔.jpg,,,손솔,https://www.assembly.go.kr/static/portal/img/openassm/2KM3589W.jpg,,100022,,진보당,,,
제22대,송기헌.png,,,송기헌,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/02f408aec61446c0b0459b5bdffa4893.png,,100022,,더불어민주당,,,
제22대,송석준.png,,,송석준,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/21eedc628d844950876d6cdb52a5988a.png,,100022,,국민의힘,,,
제22대,송언석.JPG,,,송언석,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b3c309f7dfd34dd486d7f60acfcd3254.JPG,,100022,,국민의힘,,,
제22대,송옥주.jpg,,,송옥주,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/93e541edffd440d6b5ee9a683b5342ae.jpg,,100022,,더불어민주당,,,
제22대,송재봉.jpg,,,송재봉,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/1b5dc3ccbeee45bdb053ba17a4f11bb3.jpg,,100022,,더불어민주당,,,
제22대,신동욱.jpg,,,신동욱,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/bef0ced14c4241cbbc5181e2bc9805ef.jpg,,100022,,국민의힘,,,
제22대,신성범.jpg,,,신성범,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/90ebb7eaa3a648f5a96eea2037be33bf.jpg,,100022,,국민의힘,,,
제22대,신장식.jpg,,,신장식,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b7e182c9e46d4c1d9cb850a67bb8706b.jpg,,100022,,조국혁신당,,,
제22대,신정훈.jpg,,,신정훈,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c5cd673d75bd44bc9a7ab580f39eb663.jpg,,100022,,더불어민주당,,,
제22대,안규백.jpg,,,안규백,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/2693865ca1a74cc2af5dc21a27502a30.jpg,,100022,,더불어민주당,,,
